57	8	0.225142155117	0.36116994057	2.24975728992
57	9	0.2218084632	0.336956731425	1.93313254356
57	2	0.224347050132	0.321589698799	1.61398317608
57	3	0.219725434266	0.271933403283	0.884790109904
57	0	0.223954815161	0.32832320559	1.73529442928
57	1	0.222336288442	0.345643118798	2.065158865
57	6	0.222721173999	0.303517421988	1.35085074367
57	7	0.224983708867	0.315651548844	1.50059855568
57	4	0.223235936579	0.266677042803	0.724615326788
57	5	0.221680743928	0.30482392183	1.39661401141
96	6	0.206671966767	0.254798201572	0.867150239669
55	4	0.150346121715	0.155134588925	0.11860487975
55	5	0.154088419105	0.172532848555	0.4457520755
55	6	0.166829883773	0.202348604879	0.792832758156
55	7	0.174125097687	0.210278659497	0.773192546064
55	0	0.187372477023	0.233424783445	0.915256658899
55	1	0.163772031781	0.184611809086	0.47386146446
55	2	0.163247444062	0.188217306247	0.569597282082
55	3	0.165065050832	0.16799603393	0.066123557571
69	4	0.0413519491455	0.0418552141613	0.045320461582
55	8	0.170655757957	0.189680134786	0.415133119294
55	9	0.170857616064	0.168073642692	-0.0606776405708
88	7	0.031338768224	0.0302799326944	-0.125816558749
72	8	0.119760750851	0.127170450844	0.230400903634
77	2	0.222917055276	0.313928805014	1.5202833371
97	1	0.223692678761	0.321793479638	1.63298952019
78	9	0.228127468748	0.364007756892	2.21724361503
89	4	0.0403800992393	0.0397653979426	-0.0566878719764
72	9	0.122584147476	0.124992355522	0.0731573139193
71	8	0.081773909814	0.0853043001493	0.160770026282
78	8	0.22801827045	0.367544667185	2.27755238421
96	2	0.206911718999	0.255649687166	0.877154823835
9	4	0.050560882982	0.0554063895681	0.356877739209
9	5	0.049849642128	0.039135323512	-0.800382067941
28	0	0.034057997406	0.0425701199223	0.930702294329
28	1	0.0447167467254	0.0357670906789	-0.745298609792
28	2	0.0387085397886	0.0442326154014	0.531429806942
28	3	0.0177665664787	0.0137255915839	-0.846966693087
28	4	0.0204506078555	0.0163463694428	-0.747329884859
28	5	0.0449430799117	0.0261914006203	-1.55371557387
28	6	0.0326153821303	0.0383859539713	0.658852200755
28	7	0.0298317889523	0.0299593831948	0.0159273123403
28	8	0.0267899098634	0.0291761303819	0.331687327558
28	9	0.0217861706997	0.0179576222474	-0.654395203021
67	9	0.0265293577198	0.0264173710368	-0.0157191510385
77	4	0.22415980162	0.330122134689	1.76016939301
60	7	0.00275300107421	0.00262379722744	-0.174726278762
77	6	0.224592790514	0.321015738841	1.59861390988
77	7	0.222863732996	0.325326750338	1.71196646346
88	4	0.0311658537467	0.0319994194486	0.0995983113819
77	0	0.222936519397	0.297845736584	1.25118222392
69	9	0.0394961669233	0.0411341969205	0.154440117641
77	1	0.223662518257	0.321354338014	1.62637718091
24	4	0.00351332238828	0.00217081112306	-1.42269996981
24	5	0.00349280894771	0.0051325361552	1.74787207931
24	6	0.00240145691845	0.00270598828296	0.472095662656
24	7	0.00356049805137	0.00437857257899	0.855454008772
24	0	0.0023987221966	0.00255151731172	0.237138544768
24	1	0.00312542899166	0.00194540889647	-1.40566641712
24	2	0.00278841895561	0.00291642040763	0.170902122091
24	3	0.00422620912323	0.0047418043831	0.454240771774
77	3	0.22173218287	0.302835408881	1.36201916103
24	8	0.00338844635882	0.00315169035407	-0.260142040886
24	9	0.00316551627722	0.00338447201179	0.257522702585
69	8	0.0383244512517	0.0384559448191	0.0127767840218
78	7	0.227996402772	0.354101281402	2.0589527058
97	5	0.222998113121	0.319096131095	1.60466125223
76	4	0.207618298823	0.260961773047	0.956774266386
80	8	0.00298910994233	0.00302048536385	0.0390792018907
79	8	0.228697093519	0.382051576211	2.49556667851
79	9	0.227973214433	0.371257823457	2.33766322481
88	2	0.0315535552124	0.0331630060979	0.189941873066
88	3	0.0322454953073	0.0325539440787	0.0356209497528
88	0	0.0327369903581	0.0334977448521	0.0865361198144
88	1	0.0324734806082	0.0329968409154	0.0600155108141
88	6	0.0323704632012	0.0328840907384	0.0590868602388
72	1	0.118142752297	0.121142519466	0.0945536946455
22	8	0.00396020322609	0.0043769388687	0.391801829341
22	9	0.00382077810618	0.00536725415017	1.50699504435
22	6	0.00326477176927	0.0032187245036	-0.0525118997002
22	7	0.00226880895349	0.00235354465804	0.139038091602
22	4	0.0030132460263	0.00391196081776	1.11041706769
22	5	0.00387686697963	0.00465738147623	0.749586376216
22	2	0.00288387517886	0.00271874301406	-0.213181472053
22	3	0.00356739512256	0.00449177557239	0.964748813047
22	0	0.00385846696187	0.00382798951477	-0.0294093233395
22	1	0.00267576146891	0.00262532474709	-0.0701754795528
20	8	0.00304455449929	0.00363129233336	0.717497219516
20	9	0.00168255114233	0.00150339903679	-0.396343386231
72	6	0.120494669598	0.127960049932	0.230718366857
20	0	0.00242030326162	0.00198225819925	-0.673787243574
20	1	0.00410335500541	0.00547994120314	1.24908017987
20	2	0.00306266140121	0.00375161797919	0.837516453515
20	3	0.00265115992793	0.00170221319641	-1.33257227186
20	4	0.00203659106517	0.00189042492442	-0.267173109704
20	5	0.00255412085499	0.00291917223933	0.532099690842
20	6	0.00307326115909	0.00313080131992	0.0697063644064
20	7	0.00348434809675	0.00323878100762	-0.262398461351
26	8	0.0156996351255	0.0124048506985	-0.781481869478
26	9	0.0148946658188	0.0110122822213	-0.970617412225
79	0	0.229177791506	0.397694863276	2.73452573402
26	2	0.0124884756245	0.00867259422664	-1.13778929682
26	3	0.0167070628049	0.0170967949553	0.0868657878413
26	0	0.0127074091054	0.0122180866326	-0.143388718253
26	1	0.0138707673629	0.0119742053085	-0.509149637591
26	6	0.0103309467807	0.00837695810212	-0.704292695194
26	7	0.0123007718891	0.010544182928	-0.531757736895
26	4	0.0139666770647	0.0122064066528	-0.46931596225
26	5	0.0113308378302	0.00823881494988	-1.01614239452
60	4	0.00301992206862	0.00310045417704	0.0992824283307
60	5	0.0029190208035	0.00293426109623	0.0194380031477
96	4	0.206314907916	0.257701384841	0.927496428683
60	6	0.00274838117204	0.00255069523509	-0.267785950526
72	3	0.12536213687	0.131360382107	0.178178765411
15	3	0.175440993277	0.217152176065	0.88535867754
60	0	0.00310979920926	0.00317152749703	0.0739016080636
60	1	0.00327722883051	0.00313135888956	-0.165716635653
60	2	0.00280815919382	0.00282904233717	0.027686337522
60	3	0.00286840871841	0.00298134855852	0.146588466812
72	2	0.131590956719	0.134389661032	0.0792007233303
87	5	0.0221896211874	0.0231465765723	0.160593879261
85	7	0.00707220698324	0.00726501928996	0.101516657159
85	6	0.00716498859798	0.00712649407034	-0.0200051391218
85	5	0.00698537845479	0.0071640068642	0.0952176748204
85	4	0.00704200920503	0.00725977199485	0.115144823681
85	3	0.00742931343368	0.00761423995568	0.0926851457451
85	2	0.00663176172187	0.00685945801662	0.127844391076
85	1	0.00748031214502	0.00745669681098	-0.0117553150213
85	0	0.00698958744469	0.00701579510091	0.0139615503853
72	5	0.118058118013	0.129989119764	0.376338886889
85	9	0.0073650220172	0.00746716979956	0.0516433192854
85	8	0.00738852923692	0.00744562439541	0.0287740288361
87	1	0.0254421018892	0.0241878202041	-0.183582399719
87	0	0.0238857038651	0.0239678533145	0.0128072173177
87	3	0.0235019918528	0.0234988952621	-0.000490644688154
87	2	0.0235752110878	0.0232707438313	-0.0480920180436
73	6	0.132426577912	0.140154837862	0.217322525028
87	4	0.0210923329147	0.0219386822838	0.149420960662
87	7	0.0226909480033	0.0232072396775	0.0847285891057
87	6	0.0244433262456	0.0235332537861	-0.138644973924
87	9	0.0225938794562	0.0238641849888	0.209365354194
87	8	0.0238108125207	0.0238144460768	0.000568258284418
81	3	0.00294888990951	0.00292635724457	-0.0284479252734
81	2	0.00302886683388	0.00299525564589	-0.0413145514968
81	1	0.00288819996742	0.00290176161578	0.0174815374022
81	0	0.00299557100068	0.00298252642951	-0.0162124412699
81	7	0.00299283916168	0.00292709723806	-0.0817818935246
81	6	0.00300684201693	0.00298799994247	-0.0233301063052
81	5	0.00295852487633	0.00300253574836	0.0553836645944
81	4	0.00297170024246	0.00295266990759	-0.0238417884612
81	9	0.00298777239616	0.00298555508327	-0.00276297800767
72	4	0.120148754198	0.128636329207	0.263064621125
98	5	0.227087999467	0.353630273597	2.07450536956
83	9	0.0029357446731	0.0029414225563	0.00720052736264
83	8	0.00291069788491	0.00294205168456	0.040104054121
83	5	0.00296659495181	0.00299423057583	0.0346823282897
83	4	0.00294728357735	0.00296566669408	0.0232216867648
83	7	0.00305808796665	0.00304466796306	-0.0163381541341
80	9	0.00295741976225	0.00294725823084	-0.0127921367283
83	1	0.00293854160199	0.00300090991744	0.0790184309371
83	0	0.00302268082813	0.00299002476551	-0.0402226499156
83	3	0.00295207894638	0.00293989091728	-0.0153710037306
83	2	0.00299598285828	0.00298334132097	-0.0157093714747
72	7	0.122716553073	0.134215533313	0.348942819682
76	5	0.209031228819	0.263875027579	0.97703328454
40	8	0.00294725705063	0.00336553708997	0.528379143931
40	9	0.00277274714902	0.00176553466939	-1.35238639542
40	6	0.0029927972598	0.00282370531975	-0.210350593491
40	7	0.00373382950421	0.00381934411212	0.0852715961057
40	4	0.00268906855453	0.00301069791603	0.445287310078
